Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
2023-03-14,309.37078857421875,24746.07421875,1703.507080078125,0.3742789924144745,319.8389587402344,26514.716796875,1779.9178466796875,0.3874790072441101,304.01312255859375,24081.18359375,1665.90234375,0.3673180043697357,308.93798828125,24201.765625,1680.2952880859375,0.3737899959087372,866173920,54622230164,16159781303,1527899940
2023-03-15,307.12493896484375,24375.9609375,1656.1805419921875,0.36055800318717957,313.9241638183594,25240.615234375,1721.0792236328125,0.3772209882736206,301.69415283203125,23964.91015625,1616.63037109375,0.3587599992752075,309.4461364746094,24770.92578125,1705.18994140625,0.3743259906768799,596861029,43655701450,12715339905,1062482118
2023-03-16,329.8608703613281,25052.7890625,1677.2154541015625,0.36602500081062317,333.0071716308594,25190.326171875,1693.1392822265625,0.367264986038208,304.4295349121094,24225.111328125,1639.26171875,0.3585369884967804,307.21343994140625,24373.45703125,1656.33203125,0.36063599586486816,1337194824,33866061747,9364980166,692737535
2023-03-17,339.0811462402344,27423.9296875,1792.485107421875,0.3803820013999939,340.2700500488281,27787.8125,1799.343994140625,0.38131698966026306,327.1355895996094,24955.169921875,1667.1318359375,0.3635930120944977,329.8863220214844,25055.123046875,1677.2967529296875,0.3660149872303009,934568148,50730261335,12467445117,1046497903
2023-03-18,331.5242919921875,26965.87890625,1761.65966796875,0.3744330108165741,346.44512939453125,27725.953125,1840.3575439453125,0.3878690004348755,330.7912292480469,26636.26171875,1751.2628173828125,0.3734489977359772,339.0407409667969,27448.1171875,1793.5924072265625,0.38040998578071594,828471428,35723036817,10317822213,867351027
2023-03-19,336.9782409667969,28038.67578125,1785.5765380859375,0.3884649872779846,341.81658935546875,28440.560546875,1843.8441162109375,0.4000059962272644,331.5301818847656,26907.716796875,1762.9632568359375,0.374440997838974,331.5301818847656,26969.50390625,1762.9632568359375,0.374440997838974,705888292,37769448859,9170565472,1189636323
2023-03-20,332.9230041503906,27767.236328125,1735.3212890625,0.3746280074119568,339.79803466796875,28527.724609375,1807.7252197265625,0.3921149969100952,332.8540954589844,27242.880859375,1728.103759765625,0.37403300404548645,337.0009460449219,28041.6015625,1785.416259765625,0.388374000787735,682276624,44774027664,10978325507,1074222480
2023-03-21,335.3092346191406,28175.81640625,1806.7607421875,0.46970999240875244,339.5476989746094,28439.5625,1836.28857421875,0.49136701226234436,328.9939880371094,27439.646484375,1725.00732421875,0.3745090067386627,333.01580810546875,27768.392578125,1735.617919921875,0.3746190071105957,638610697,36102192830,10758627746,4178958939
2023-03-22,321.8877258300781,27307.4375,1737.717041015625,0.4224799871444702,339.685791015625,28803.3359375,1821.458251953125,0.47454699873924255,317.6002502441406,26759.99609375,1717.76513671875,0.41293400526046753,335.29412841796875,28158.720703125,1804.95703125,0.4696510136127472,1280612242,33382021890,12484103560,3312385991
2023-03-23,329.8370056152344,28333.97265625,1816.4051513671875,0.44484999775886536,331.968505859375,28729.84375,1853.8880615234375,0.45408499240875244,319.8922119140625,27183.36328125,1732.524658203125,0.4154770076274872,321.863525390625,27301.95703125,1737.140869140625,0.422450989484787,547390925,24220433689,11012966854,2161421825
2023-03-24,322.3593444824219,27493.28515625,1752.0447998046875,0.42590200901031494,330.1739807128906,28388.4375,1819.935302734375,0.44487398862838745,317.77679443359375,27039.265625,1730.3494873046875,0.41803398728370667,329.8080749511719,28324.111328125,1815.81982421875,0.4448559880256653,468651735,25980310960,10913669383,1314887049
2023-03-25,322.6730651855469,27494.70703125,1743.7647705078125,0.4447160065174103,325.0028381347656,27791.826171875,1762.674560546875,0.46364501118659973,319.9109191894531,27196.234375,1716.6519775390625,0.42421799898147583,322.3198547363281,27487.337890625,1751.469482421875,0.425911009311676,439062620,13383005987,6614309912,1832767576
2023-03-26,328.88800048828125,27994.330078125,1775.6767578125,0.44881701469421387,329.5675354003906,28178.14453125,1797.8802490234375,0.46296200156211853,322.0966491699219,27445.046875,1741.182861328125,0.4427720010280609,322.6365051269531,27495.5234375,1743.8421630859375,0.4446749985218048,363216136,13878363192,6990313307,1090501588
2023-03-27,310.9491271972656,27139.888671875,1715.4608154296875,0.47999098896980286,329.33050537109375,28037.92578125,1781.3792724609375,0.4876129925251007,306.4544372558594,26606.689453125,1690.5166015625,0.44389599561691284,328.90447998046875,27994.068359375,1775.4813232421875,0.44884100556373596,656817420,18188895178,8585750760,2730255979
2023-03-28,313.2606201171875,27268.130859375,1772.78564453125,0.5150579810142517,314.98614501953125,27460.71875,1791.1109619140625,0.5297560095787048,307.37127685546875,26677.818359375,1702.564697265625,0.4702009856700897,310.9465637207031,27132.888671875,1715.327392578125,0.4800739884376526,478328374,17783600385,8346890042,3163217119
2023-03-29,313.8417663574219,28348.44140625,1793.0018310546875,0.5435770153999329,319.5325012207031,28619.54296875,1825.6009521484375,0.5803999900817871,312.7904052734375,27259.662109375,1772.89990234375,0.5149620175361633,313.2275390625,27267.03125,1772.89990234375,0.5150049924850464,482942200,20684945906,9136176952,4092945977
2023-03-30,316.56756591796875,28033.5625,1792.7371826171875,0.5342490077018738,317.79571533203125,29159.90234375,1827.2802734375,0.5542230010032654,311.0036315917969,27720.16015625,1766.2489013671875,0.5271919965744019,313.86260986328125,28350.140625,1793.345947265625,0.5436689853668213,594180917,22435349951,9724496987,2694676898
2023-03-31,317.0400085449219,28478.484375,1822.0220947265625,0.5384920239448547,319.6335754394531,28639.896484375,1844.6773681640625,0.5469229817390442,313.7864990234375,27583.71484375,1783.1422119140625,0.5285580158233643,316.6324157714844,28032.26171875,1793.6201171875,0.5343160033226013,419430009,19001327598,9149379763,1934253477
2023-04-01,315.2173156738281,28411.03515625,1813.860595703125,0.5147410035133362,318.4306335449219,28802.45703125,1840.173095703125,0.5384719967842102,313.5613098144531,28297.171875,1811.1185302734375,0.5015389919281006,317.0597839355469,28473.33203125,1821.704345703125,0.5384719967842102,463135728,10876469901,5556443606,1829835076
2023-04-02,313.9286193847656,28199.30859375,1795.7081298828125,0.5189530253410339,316.18841552734375,28518.958984375,1824.328857421875,0.5284950137138367,311.53656005859375,27884.087890625,1774.8724365234375,0.5035210251808167,314.94207763671875,28462.845703125,1821.192138671875,0.5099610090255737,442429679,12284641999,6199721188,1488648839
2023-04-03,308.5623779296875,27790.220703125,1810.297119140625,0.49696001410484314,314.0332336425781,28475.623046875,1839.1578369140625,0.5231670141220093,300.5087585449219,27276.720703125,1765.5189208984375,0.48694899678230286,313.9376525878906,28183.080078125,1794.9224853515625,0.5189329981803894,701865645,19556501327,9643826401,1655872706
2023-04-04,310.9948425292969,28168.08984375,1871.005126953125,0.50347900390625,312.0874938964844,28433.7421875,1886.5946044921875,0.5076410174369812,308.4649658203125,27681.3046875,1802.9554443359375,0.488974004983902,308.58984375,27795.2734375,1810.14208984375,0.49689000844955444,575672802,15284538859,10398322335,1230443035
2023-04-05,314.06317138671875,28177.984375,1909.114013671875,0.5062350034713745,316.3108215332031,28739.23828125,1937.49755859375,0.525638997554779,310.514404296875,27843.763671875,1865.94189453125,0.5000640153884888,311.00091552734375,28169.7265625,1870.965087890625,0.50348299741745,592856922,17052315986,10319231689,1402532299
2023-04-06,312.45465087890625,28044.140625,1872.922607421875,0.5032979846000671,314.5912170410156,28178.384765625,1909.271728515625,0.5090129971504211,311.0617370605469,27738.759765625,1857.0850830078125,0.4945249855518341,314.0839538574219,28175.2265625,1909.1435546875,0.5062569975852966,530706217,13837809380,8263191830,1077113140
2023-04-07,310.6994934082031,27925.859375,1865.6361083984375,0.5137360095977783,312.8652648925781,28111.59375,1882.2991943359375,0.5141649842262268,309.9834289550781,27794.03125,1845.993896484375,0.4991079866886139,312.4539489746094,28038.966796875,1872.734130859375,0.503305971622467,478098163,10861680497,8356130492,1060408546
2023-04-08,310.6347351074219,27947.794921875,1849.4981689453125,0.5057160258293152,312.6832580566406,28159.86328125,1879.1077880859375,0.513729989528656,310.3880310058594,27883.38671875,1848.87548828125,0.5044410228729248,310.6653137207031,27920.513671875,1864.6790771484375,0.513729989528656,461767801,9373255556,5016362733,587641054
2023-04-09,312.87225341796875,28333.05078125,1859.3878173828125,0.5058339834213257,313.6131591796875,28532.830078125,1873.057373046875,0.5091429948806763,309.88458251953125,27828.48046875,1828.7000732421875,0.5009269714355469,310.6590576171875,27952.3671875,1849.6722412109375,0.5056939721107483,465627007,12175322951,6361497715,550582813
2023-04-10,318.3790588378906,29652.98046875,1911.20751953125,0.5183179974555969,318.3790588378906,29771.46484375,1917.3001708984375,0.5196729898452759,311.8117980957031,28189.271484375,1848.1641845703125,0.5012590289115906,312.8681335449219,28336.02734375,1859.7412109375,0.5057929754257202,565754261,19282400094,8380134275,914389505
2023-04-11,322.7582702636719,30235.05859375,1892.189697265625,0.5175179839134216,332.8777770996094,30509.083984375,1936.728271484375,0.5263059735298157,318.14306640625,29609.30078125,1886.5341796875,0.513293981552124,318.4115295410156,29653.6796875,1911.3758544921875,0.5183079838752747,896643000,20121259843,8877222956,1206362804
2023-04-12,318.9537658691406,30139.052734375,1920.68212890625,0.5061150193214417,323.48980712890625,30462.48046875,1929.8812255859375,0.5179960131645203,317.3410339355469,29725.57421875,1860.036865234375,0.5014150142669678,322.7652282714844,30231.58203125,1891.94970703125,0.5175660252571106,639928192,18651929926,11010714187,1063340695
2023-04-13,324.9480895996094,30399.06640625,2012.6346435546875,0.5132920145988464,325.2355041503906,30539.845703125,2022.150146484375,0.5147719979286194,318.1626281738281,29878.623046875,1901.8603515625,0.5025910139083862,320.0234680175781,29892.740234375,1917.6983642578125,0.5051820278167725,684442464,17487721001,12546950499,963105081
2023-04-14,329.1738586425781,30485.69921875,2101.635498046875,0.5239930152893066,335.52276611328125,31005.607421875,2126.316650390625,0.5438410043716431,324.037109375,30044.498046875,2011.5032958984375,0.5124769806861877,324.9757080078125,30409.5625,2013.9306640625,0.5133349895477295,941862415,22659995079,16298099411,1597156518
2023-04-15,333.40728759765625,30318.49609375,2092.466796875,0.5204439759254456,335.97052001953125,30601.740234375,2111.075439453125,0.5258049964904785,327.572021484375,30245.8828125,2076.5107421875,0.5182769894599915,329.1726989746094,30490.75,2101.616455078125,0.5239729881286621,730957108,11940685378,8036468153,670556486
2023-04-16,348.2209167480469,30315.35546875,2120.005859375,0.5213919878005981,349.9566345214844,30555.537109375,2137.445068359375,0.5242540240287781,331.2898254394531,30157.83203125,2076.83203125,0.517238974571228,333.39019775390625,30315.9765625,2092.281005859375,0.5204300284385681,936315454,12854816417,7898126856,631212313
2023-04-17,339.9941101074219,29445.044921875,2076.242919921875,0.5111269950866699,350.0722961425781,30319.197265625,2120.113525390625,0.5213609933853149,338.2606201171875,29275.37109375,2063.03857421875,0.5082759857177734,348.1757507324219,30317.146484375,2120.001220703125,0.5213609933853149,856381072,17872186762,9648882546,1021376248
2023-04-18,343.1934509277344,30397.552734375,2104.537353515625,0.532263994216919,346.4930419921875,30470.302734375,2121.531494140625,0.5359619855880737,337.85931396484375,29154.849609375,2057.65380859375,0.5106170177459717,340.0447692871094,29449.091796875,2075.855224609375,0.511135995388031,741280408,19480529496,9134015143,1169237634
2023-04-19,322.70751953125,28822.6796875,1936.4034423828125,0.4915989935398102,343.5299072265625,30411.0546875,2104.857177734375,0.5343829989433289,321.0520324707031,28669.8984375,1928.5828857421875,0.4892579913139343,343.16961669921875,30394.1875,2103.9462890625,0.532247006893158,826810466,24571565421,13779745451,2047949057
2023-04-20,317.8899230957031,28245.98828125,1943.09765625,0.47485798597335815,326.5525207519531,29076.400390625,1979.5733642578125,0.4988270103931427,315.9021911621094,28037.2578125,1918.1328125,0.4686709940433502,322.5877380371094,28823.68359375,1936.41796875,0.4915199875831604,663981561,21340360360,11324135406,1484251970
2023-04-21,321.67498779296875,27276.91015625,1849.9998779296875,0.449396014213562,331.41717529296875,28349.96875,1955.649169921875,0.478769987821579,316.116943359375,27177.365234375,1827.7889404296875,0.44273900985717773,317.9211120605469,28249.23046875,1943.409912109375,0.47487398982048035,1057530805,20759504330,12044274581,1412575276
2023-04-22,331.9950866699219,27817.5,1874.2286376953125,0.47266098856925964,332.9909973144531,27872.142578125,1886.7816162109375,0.4745349884033203,320.3104553222656,27169.5703125,1845.8492431640625,0.44676700234413147,321.65673828125,27265.89453125,1849.2864990234375,0.44940099120140076,670641138,13125734602,6970642726,948350839
2023-04-23,330.61883544921875,27591.384765625,1862.06201171875,0.4650160074234009,332.220703125,27820.244140625,1882.229736328125,0.47266000509262085,327.779541015625,27400.314453125,1838.992431640625,0.4558640122413635,332.0133361816406,27816.14453125,1874.1715087890625,0.47266000509262085,639990072,12785446832,6607451862,745785219
2023-04-24,331.2458801269531,27525.33984375,1842.7574462890625,0.4612730145454407,333.4481201171875,27979.982421875,1888.1937255859375,0.4825330078601837,328.1448669433594,27070.849609375,1811.7921142578125,0.4510360062122345,330.6213073730469,27591.73046875,1862.0853271484375,0.4650169909000397,662758378,17703288330,8438191338,1287683583
2023-04-25,338.3255615234375,28307.59765625,1866.753662109375,0.46999499201774597,339.701171875,28371.078125,1877.4849853515625,0.47149500250816345,328.8067932128906,27207.931640625,1805.3228759765625,0.45204800367355347,331.20050048828125,27514.873046875,1842.204345703125,0.4612649977207184,682400159,17733373139,8677255481,1120038773
2023-04-26,330.82177734375,28422.701171875,1866.564208984375,0.46203699707984924,344.81683349609375,29995.837890625,1962.567626953125,0.482481986284256,325.43853759765625,27324.548828125,1792.4638671875,0.44133099913597107,338.3247985839844,28300.05859375,1866.14892578125,0.46998798847198486,910334786,31854242019,14356524696,1585410692
2023-04-27,331.1950988769531,29473.787109375,1908.786376953125,0.46686801314353943,336.4452819824219,29871.546875,1936.9451904296875,0.46928098797798157,329.1021728515625,28402.88671875,1863.14794921875,0.4573900103569031,330.84637451171875,28428.46484375,1866.6932373046875,0.46205300092697144,750494420,27153445027,14008145806,1631460643
2023-04-28,324.500244140625,29340.26171875,1892.5128173828125,0.48027101159095764,331.1993103027344,29572.791015625,1923.19921875,0.4810959994792938,319.5908508300781,28929.609375,1876.2918701171875,0.46462199091911316,331.1993103027344,29481.013671875,1909.2730712890625,0.4668850004673004,1069178743,17544464887,7691759733,1145414603
2023-04-29,322.1347351074219,29248.48828125,1908.9169921875,0.4784089922904968,324.7434387207031,29452.455078125,1916.9737548828125,0.48506098985671997,321.87060546875,29088.04296875,1887.990478515625,0.47572600841522217,324.4894714355469,29336.56640625,1892.5650634765625,0.4802370071411133,536818146,10662634333,4796651246,611537970
2023-04-30,337.6455383300781,29268.806640625,1876.92431640625,0.4723320007324219,337.9449157714844,29952.029296875,1938.41796875,0.48181599378585815,320.7230529785156,29114.021484375,1876.92431640625,0.4709540009498596,322.10662841796875,29245.515625,1908.7413330078125,0.47837701439857483,865228956,14652199272,6539641957,556459700
2023-05-01,328.7242126464844,28091.568359375,1831.954833984375,0.4649659991264343,339.39166259765625,29329.935546875,1886.2064208984375,0.4725790023803711,326.6700439453125,27680.79296875,1809.1932373046875,0.45718199014663696,337.605224609375,29227.103515625,1868.89111328125,0.4722050130367279,912601797,18655599976,8625783201,941003865
2023-05-02,321.95269775390625,28680.537109375,1870.789306640625,0.4649510085582733,328.75897216796875,28881.298828125,1879.759521484375,0.4658290147781372,321.95269775390625,27924.123046875,1824.3270263671875,0.45943599939346313,328.738037109375,28087.17578125,1831.7265625,0.4649760127067566,686766524,16432924527,7536785767,903846077
2023-05-03,326.212890625,29006.30859375,1904.65185546875,0.4634940028190613,327.4369201660156,29259.533203125,1915.504150390625,0.46525898575782776,320.9884948730469,28178.388671875,1845.871826171875,0.45143601298332214,321.9757080078125,28680.494140625,1870.6871337890625,0.4649589955806732,822037855,19122972518,8306390869,1049175706
2023-05-04,323.9171447753906,28847.7109375,1877.7041015625,0.4615730047225952,327.4441223144531,29353.185546875,1915.8717041015625,0.46497398614883423,323.5232238769531,28694.0390625,1868.6297607421875,0.45601901412010193,326.2037353515625,29031.3046875,1905.1689453125,0.46348801255226135,467074893,15548678514,6578438233,752455291
2023-05-05,326.9403076171875,29534.384765625,1995.0609130859375,0.46779999136924744,328.9045715332031,29668.908203125,1998.41357421875,0.4697830080986023,323.9261779785156,28845.509765625,1876.9466552734375,0.4582580029964447,323.9261779785156,28851.48046875,1877.8331298828125,0.46156400442123413,519090054,17936566518,9498261360,857113580
2023-05-06,322.7740173339844,28904.623046875,1900.2218017578125,0.4595490097999573,328.7369079589844,29820.126953125,2017.5594482421875,0.46908101439476013,320.5791015625,28468.966796875,1870.6055908203125,0.4547640085220337,326.94537353515625,29538.859375,1995.4791259765625,0.46782100200653076,494274153,15913866714,9623243037,592275764
2023-05-07,321.6110534667969,28454.978515625,1873.076416015625,0.45036399364471436,325.81414794921875,29157.517578125,1933.9984130859375,0.4610390067100525,321.512939453125,28441.3671875,1873.076416015625,0.45024898648262024,322.7579650878906,28901.623046875,1899.9176025390625,0.4594990015029907,437921018,11301355486,6883942236,440082859
2023-05-08,313.9712219238281,27694.2734375,1849.042724609375,0.42891499400138855,322.4250183105469,28663.271484375,1886.162109375,0.4517369866371155,311.8853454589844,27310.134765625,1818.4505615234375,0.4185529947280884,321.4257507324219,28450.45703125,1872.47509765625,0.4503459930419922,636404503,19122903752,9895102899,1307982057
2023-05-09,312.5137023925781,27658.775390625,1848.6031494140625,0.4298880100250244,315.7340393066406,27821.400390625,1860.66748046875,0.43015798926353455,311.5994567871094,27375.6015625,1832.906982421875,0.4219050109386444,314.0020751953125,27695.068359375,1849.06103515625,0.4288890063762665,461175016,14128593256,6129516088,911350658
2023-05-10,314.57745361328125,27621.755859375,1842.4014892578125,0.43087300658226013,316.6778869628906,28322.6875,1886.80029296875,0.4336960017681122,308.8152770996094,26883.669921875,1795.6688232421875,0.41782501339912415,312.4984436035156,27654.63671875,1848.2135009765625,0.4298050105571747,545212280,20656025026,9945549603,1068763583
2023-05-11,307.6958312988281,27000.7890625,1796.4906005859375,0.42187899351119995,314.5896301269531,27621.94140625,1842.4920654296875,0.43088600039482117,304.9615173339844,26781.826171875,1774.132568359375,0.4129619896411896,314.5896301269531,27621.0859375,1842.4920654296875,0.43088600039482117,484941644,16724343943,8353828312,906511894
2023-05-12,308.6031188964844,26804.990234375,1808.019775390625,0.43071800470352173,308.8200988769531,27055.646484375,1812.4249267578125,0.439969003200531,301.5823974609375,25878.4296875,1742.40380859375,0.4177199900150299,307.68902587890625,26987.662109375,1795.1766357421875,0.42180299758911133,509746023,19313599897,9047198660,1174284548
2023-05-13,311.0868835449219,26784.078125,1796.1148681640625,0.424903005361557,311.89794921875,27030.482421875,1816.0584716796875,0.4309450089931488,307.83953857421875,26710.873046875,1788.4755859375,0.42471399903297424,308.6343078613281,26807.76953125,1808.375,0.4307200014591217,385073781,9999171605,4647630864,389293055
2023-05-14,312.1358947753906,26930.638671875,1800.5009765625,0.4258599877357483,314.6377258300781,27150.9765625,1823.49072265625,0.43133699893951416,310.005859375,26661.35546875,1793.228759765625,0.42315199971199036,311.0894470214844,26788.974609375,1796.10791015625,0.4248720109462738,404468149,10014858959,4711210241,369801280
2023-05-15,313.5294189453125,27192.693359375,1817.5499267578125,0.42756199836730957,316.3658142089844,27646.34765625,1845.6954345703125,0.4302929937839508,311.0141296386719,26766.09765625,1787.536376953125,0.42282798886299133,312.13360595703125,26931.384765625,1800.3712158203125,0.4258610010147095,432273711,14413231792,6748889346,749923785
2023-05-16,311.3800354003906,27036.650390625,1824.1214599609375,0.4414219856262207,314.0379333496094,27299.3046875,1830.3515625,0.44143399596214294,309.6927490234375,26878.947265625,1797.84375,0.4202069938182831,313.54290771484375,27171.513671875,1816.82421875,0.4275999963283539,402988974,12732238816,5595959668,963282009
2023-05-17,314.0835266113281,27398.802734375,1821.859619140625,0.4485889971256256,314.2699890136719,27465.927734375,1835.5545654296875,0.45959100127220154,307.6412048339844,26600.14453125,1786.6719970703125,0.4388810098171234,311.36981201171875,27035.470703125,1824.068359375,0.44140899181365967,437721579,15140006925,6352161579,1518727788
2023-05-18,309.4566955566406,26832.208984375,1801.728515625,0.46029898524284363,314.6662902832031,27466.52734375,1831.4503173828125,0.4712519943714142,306.6496276855469,26415.1015625,1774.195068359375,0.44383299350738525,314.0912170410156,27401.650390625,1822.0682373046875,0.4485670030117035,383049498,15222938600,5673124255,1356400752
2023-05-19,308.96429443359375,26890.12890625,1812.5894775390625,0.4679819941520691,311.1976013183594,27128.619140625,1826.1942138671875,0.47380000352859497,307.9300537109375,26700.2109375,1797.4344482421875,0.4585300087928772,309.44677734375,26826.75390625,1800.994384765625,0.4602769911289215,334636708,11258983301,4796110259,1083307614
2023-05-20,310.719970703125,27129.5859375,1820.47802734375,0.46908101439476013,311.8423156738281,27155.158203125,1829.0096435546875,0.4708079993724823,308.0879821777344,26843.27734375,1808.0467529296875,0.46352899074554443,308.982421875,26888.841796875,1812.76611328125,0.46799200773239136,277393160,7044911360,2951655969,479336096
2023-05-21,306.5067138671875,26753.826171875,1804.5313720703125,0.4575499892234802,311.5177001953125,27265.91796875,1827.9219970703125,0.4706220030784607,306.478515625,26706.921875,1799.9468994140625,0.45659199357032776,310.7096252441406,27118.423828125,1820.1380615234375,0.4690749943256378,302803530,8647416921,3386768865,537234089
2023-05-22,309.2456359863281,26851.27734375,1817.5347900390625,0.46160098910331726,310.83538818359375,27045.734375,1826.696533203125,0.4663250148296356,305.0476379394531,26549.734375,1793.2239990234375,0.45214998722076416,306.5234680175781,26749.892578125,1804.8419189453125,0.4575749933719635,355156561,11056770492,4534841049,904918280
2023-05-23,313.5062255859375,27225.7265625,1854.380615234375,0.46542999148368835,315.2126770019531,27434.68359375,1869.343994140625,0.46683698892593384,309.2388916015625,26816.1796875,1816.2879638671875,0.45944398641586304,309.2491760253906,26855.9609375,1817.7811279296875,0.46160900592803955,361568579,13697203143,6820047160,829964870
2023-05-24,305.9327697753906,26334.818359375,1800.0999755859375,0.45360898971557617,313.5504150390625,27224.603515625,1854.2996826171875,0.4654409885406494,304.16552734375,26106.576171875,1780.925537109375,0.4474639892578125,313.5191345214844,27224.603515625,1854.2996826171875,0.4654409885406494,418835791,16299104428,7101647419,1029450864
2023-05-25,304.733642578125,26476.20703125,1805.9537353515625,0.45373401045799255,306.6758728027344,26591.51953125,1815.9947509765625,0.45462900400161743,302.9423522949219,25890.59375,1763.3651123046875,0.4456219971179962,305.9226989746094,26329.4609375,1799.84521484375,0.45358601212501526,401117895,13851122697,6321689859,697466810
2023-05-26,306.8863220214844,26719.291015625,1828.689697265625,0.4691399931907654,308.41436767578125,26916.669921875,1837.8658447265625,0.46957099437713623,301.8935546875,26343.94921875,1798.406005859375,0.4530070126056671,304.7257080078125,26474.181640625,1805.7254638671875,0.45374301075935364,475658791,12711619225,5451414258,947890355
2023-05-27,307.5917663574219,26868.353515625,1831.1182861328125,0.4722450077533722,307.59844970703125,26888.8828125,1836.1845703125,0.4777210056781769,304.4021301269531,26621.140625,1817.4920654296875,0.4667159914970398,306.8948974609375,26720.181640625,1828.57568359375,0.4691169857978821,331579600,7892015141,3216737652,634937525
2023-05-28,314.2700500488281,28085.646484375,1910.9141845703125,0.48288899660110474,314.45098876953125,28193.44921875,1915.7232666015625,0.48581498861312866,306.99798583984375,26802.751953125,1825.46728515625,0.4707840085029602,307.5807189941406,26871.158203125,1831.0986328125,0.47224000096321106,405623337,14545229578,6359610561,570647795
2023-05-29,311.80718994140625,27745.884765625,1893.078125,0.4941509962081909,316.79559326171875,28432.0390625,1926.4217529296875,0.4943520128726959,310.7929382324219,27563.876953125,1879.0775146484375,0.47790399193763733,314.2846374511719,28075.591796875,1909.2974853515625,0.4828749895095825,543284868,15181308984,5884674572,1039953786
2023-05-30,311.68450927734375,27702.349609375,1901.026611328125,0.5219380259513855,314.276611328125,28044.759765625,1916.574951171875,0.5254259705543518,311.3135070800781,27588.501953125,1883.9346923828125,0.4905470013618469,311.8103332519531,27745.123046875,1893.0931396484375,0.4942319989204407,392038878,13251081851,5363439784,2119990185
2023-05-31,306.86669921875,27219.658203125,1874.1304931640625,0.5173860192298889,311.8466491699219,27831.677734375,1907.035400390625,0.5271980166435242,305.37640380859375,26866.453125,1852.0947265625,0.50245600938797,311.6957092285156,27700.529296875,1901.0982666015625,0.5218949913978577,474410245,15656371534,5984512548,1585723566
2023-06-01,304.9532775878906,26819.97265625,1862.201416015625,0.5073170065879822,307.61376953125,27346.10546875,1887.705322265625,0.5173889994621277,303.6445617675781,26671.720703125,1846.2274169921875,0.5031989812850952,306.8828125,27218.412109375,1873.9146728515625,0.5173879861831665,354897855,14678970415,5640027197,1095700204
2023-06-02,307.4237976074219,27249.58984375,1907.256591796875,0.5253869891166687,308.3961486816406,27303.861328125,1910.2784423828125,0.5263280272483826,303.7401428222656,26574.64453125,1851.9647216796875,0.5049690008163452,304.95068359375,26824.556640625,1862.4237060546875,0.5073040127754211,382256220,14837415000,6097746022,1070731055
2023-06-03,306.7201232910156,27075.12890625,1892.4124755859375,0.5193510055541992,308.1976623535156,27317.052734375,1908.822265625,0.5299130082130432,305.64898681640625,26958.00390625,1885.4854736328125,0.5170459747314453,307.43389892578125,27252.32421875,1907.4207763671875,0.5253559947013855,260995871,8385597470,3472274607,684948363
2023-06-04,305.15679931640625,27119.06640625,1890.5135498046875,0.5359110236167908,307.58392333984375,27407.01953125,1912.2056884765625,0.5447109937667847,305.0121154785156,26968.224609375,1885.65185546875,0.5166140198707581,306.71844482421875,27075.123046875,1892.398193359375,0.5193660259246826,273449324,9360912318,3747042696,943439712
2023-06-05,276.8892517089844,25760.09765625,1811.828369140625,0.5103939771652222,305.1672668457031,27129.982421875,1890.6405029296875,0.5414329767227173,272.8895568847656,25445.16796875,1780.2115478515625,0.4935460090637207,305.1672668457031,27123.109375,1890.4176025390625,0.536005973815918,928515688,21513292646,9246593033,2077075618
2023-06-06,281.4955749511719,27238.783203125,1884.494873046875,0.5304639935493469,285.5967102050781,27313.8203125,1896.22265625,0.5318089723587036,273.72393798828125,25434.8671875,1801.4052734375,0.49823400378227234,276.9336242675781,25732.109375,1810.5814208984375,0.5103830099105835,691784529,21929670693,8704411776,1595950808
2023-06-07,259.3914489746094,26345.998046875,1832.39599609375,0.5196279883384705,281.4814453125,27332.181640625,1893.80908203125,0.5371230244636536,256.095703125,26146.98828125,1822.3031005859375,0.5089340209960938,281.4814453125,27235.650390625,1884.3729248046875,0.5304279923439026,958739195,19530045082,7919894455,1649651366
2023-06-08,262.14849853515625,26508.216796875,1846.3018798828125,0.5245460271835327,266.8072204589844,26797.513671875,1861.1361083984375,0.5273330211639404,257.7645263671875,26246.6640625,1830.1650390625,0.5169619917869568,259.4009094238281,26347.654296875,1832.5135498046875,0.5196120142936707,562863852,11904824295,4536041931,954016646
2023-06-09,260.7160949707031,26480.375,1840.2252197265625,0.5379170179367065,263.9214172363281,26770.2890625,1854.824951171875,0.5398839712142944,256.5093994140625,26339.314453125,1828.5445556640625,0.5216730237007141,262.1507873535156,26505.923828125,1846.077880859375,0.524541974067688,491429998,11015551640,4610831509,1233816475
2023-06-10,239.08908081054688,25851.240234375,1752.384765625,0.5081989765167236,260.7160949707031,26531.044921875,1844.78564453125,0.5380300283432007,233.169189453125,25501.8359375,1721.443115234375,0.4823650121688843,260.69866943359375,26481.76171875,1840.3919677734375,0.5379719734191895,1068424942,19872933189,10788500406,2110109968
2023-06-11,235.4387969970703,25940.16796875,1753.415283203125,0.5212209820747375,239.3482666015625,26203.439453125,1776.84716796875,0.5283970236778259,234.43069458007812,25668.986328125,1741.1104736328125,0.504347026348114,239.08741760253906,25854.03125,1752.527587890625,0.5081899762153625,376213808,10732609603,4559112981,828115958
